,AIS_ID,admission_points,admissions_points_ext,education_achieved,sex,nationality,admission_from,study_programme,age,graduation_year,VŠP_štúdium,FYZ_B,OOP_B,PAM_B,PRPR_B,ZPRPR2_B,TZIV_B,ADM_B,AJ_B,MA_B,MIP_B,PPI_B,attd_FYZ_B,attd_OOP_B,attd_PRPR_B,attd_ZPRPR2_B,attd_TZIV_B,attd_ADM_B,attd_AJ_B,attd_MA_B,attd_MIP_B,attd_PPI_B,end_type,school_general_rating,school_math_rating,school_foreign_lang_rating,school_university_admissions_rating,school_finance_sources_rating,school_pedagogical_team
98,79644,96.66324239369798,False,5,0,1,2,0,24,2015.0,1.97,2.0189177052828375,1.9810822947171625,1.5,2.0,0.0,2.2594588526414188,2.2405411473585812,1.5189177052828375,1.5,1.4810822947171625,1.5,11,12,11,0,2,0,6,0,10,12,1,6.27,5.16,8.39,6.86,2.67,5.15
99,79690,80.45971966190882,False,5,0,1,2,0,23,2015.0,1.99,3.0,2.592283134305405,2.0,2.4563775124072067,0.0,2.3640943781018016,2.728188756203603,1.0,2.0,2.592283134305405,1.3640943781018016,12,12,12,0,12,0,5,0,9,12,1,6.27,5.16,8.39,6.86,2.67,5.15
100,51232,46.4,True,5,0,1,2,6,27,2012.0,2.53,3.0,3.0,2.5,3.0,0.0,3.0,3.0,1.0,2.5,1.5,3.0,13,35,8,0,12,0,11,0,0,11,0,9.41,8.2,9.99,3.83,3.81,2.97
101,52604,32.3,False,5,0,1,3,6,28,2012.0,2.12,4.0,4.0,0.0,3.0,0.0,0.0,2.0,1.5,4.0,1.0,0.0,13,4,9,0,0,0,10,0,9,0,0,9.41,8.2,9.99,3.83,3.81,2.97
102,73659,87.6,False,5,0,0,2,6,27,2014.0,1.3,0.0,1.0,0.0,1.5,0.0,0.0,1.0,1.0,2.0,1.5,1.0,0,12,12,0,0,4,11,0,10,0,0,9.41,8.2,9.99,3.83,3.81,2.97
103,73672,99.1,False,5,0,1,2,0,25,2014.0,1.88,2.5,2.0,2.0,1.5,0.0,0.0,1.0,1.5,2.5,1.0,1.5,0,11,12,0,0,12,12,0,10,11,1,9.41,8.2,9.99,3.83,3.81,2.97
104,73874,99.1,False,5,0,1,2,6,26,2014.0,2.18,3.0,3.0,0.0,3.0,0.0,0.0,1.5,2.0,2.0,2.0,2.0,24,12,23,0,0,4,11,0,10,0,0,9.41,8.2,9.99,3.83,3.81,2.97
105,73878,87.6,False,5,0,1,2,0,25,2014.0,1.73,2.5,2.5,1.5,1.5,0.0,0.0,1.5,1.0,2.0,1.0,2.0,14,12,11,0,0,4,11,0,12,12,1,9.41,8.2,9.99,3.83,3.81,2.97
106,73889,97.4,False,5,0,1,2,1,26,2014.0,2.54,3.0,2.0,3.0,0.0,2.5,2.5,3.0,2.0,3.0,2.5,3.0,15,12,0,23,11,0,24,13,10,12,0,9.41,8.2,9.99,3.83,3.81,2.97
107,73889,97.4,False,5,0,1,2,1,26,2014.0,2.54,3.0,2.0,3.0,0.0,2.5,2.5,3.0,2.0,3.0,2.5,3.0,15,12,0,23,11,0,24,13,10,12,0,9.41,8.2,9.99,3.83,3.81,2.97
108,73898,83.6,False,5,0,1,2,0,26,2014.0,1.94,2.5,2.0,1.5,2.5,0.0,2.0,1.0,1.5,3.0,1.5,1.5,14,12,12,0,11,24,12,0,9,12,1,9.41,8.2,9.99,3.83,3.81,2.97
109,73917,78.9,False,5,0,1,2,6,25,2014.0,2.39,3.0,3.0,0.0,3.0,0.0,0.0,2.0,2.5,3.0,1.5,2.5,13,12,12,0,0,4,11,0,11,0,0,9.41,8.2,9.99,3.83,3.81,2.97
110,74108,68.4,False,5,0,1,2,0,25,2014.0,2.01,2.0,2.0,1.5,2.0,0.0,0.0,1.5,1.5,3.0,1.0,2.0,24,11,12,0,0,0,11,0,10,12,1,9.41,8.2,9.99,3.83,3.81,2.97
111,77568,73.9,False,5,1,1,2,0,24,2014.0,2.14,4.0,4.0,4.0,4.0,0.0,0.0,3.0,1.5,4.0,1.5,4.0,0,0,11,0,0,12,12,0,9,12,0,9.41,8.2,9.99,3.83,3.81,2.97
112,79480,92.0,False,5,0,1,2,6,24,2015.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,7,0,0,0,5,0,7,7,0,9.41,8.2,9.99,3.83,3.81,2.97
113,79487,87.9,False,5,0,1,2,6,24,2015.0,0.0,4.0,3.0,1.5,4.0,0.0,4.0,3.0,2.0,4.0,1.5,2.5,12,11,17,0,10,0,11,0,12,12,0,9.41,8.2,9.99,3.83,3.81,2.97
114,79637,97.0,False,5,0,1,2,0,25,2015.0,2.18,2.5,1.5,1.5,2.0,0.0,2.5,2.0,2.0,1.5,1.0,1.5,11,12,12,0,2,0,4,0,12,12,1,9.41,8.2,9.99,3.83,3.81,2.97
115,79740,84.8,False,5,0,1,2,6,25,2015.0,0.0,3.0,2.0,1.5,2.0,0.0,2.0,2.5,1.5,2.5,1.5,2.0,13,12,12,0,9,0,9,0,9,12,0,9.41,8.2,9.99,3.83,3.81,2.97
116,79753,81.0,False,5,0,1,2,6,25,2015.0,0.0,3.0,1.5,1.5,3.0,0.0,2.0,2.5,1.5,2.5,2.0,1.0,13,12,12,0,11,0,9,0,9,12,0,9.41,8.2,9.99,3.83,3.81,2.97
117,79805,94.6,True,5,0,1,2,0,23,2015.0,1.35,1.5,1.0,1.5,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,13,12,12,0,0,0,0,0,11,11,1,9.41,8.2,9.99,3.83,3.81,2.97
118,79808,68.4,False,5,0,1,0,0,26,2014.0,2.43,4.0,3.0,2.5,2.0,0.0,4.0,2.5,1.5,2.5,2.0,2.0,13,12,12,0,0,0,13,0,11,12,0,9.41,8.2,9.99,3.83,3.81,2.97
119,82385,60.0,False,5,0,1,2,6,23,2015.0,0.0,2.5,2.0,1.5,3.0,0.0,3.0,3.0,1.0,2.0,1.5,2.0,13,12,9,0,8,0,0,0,10,12,0,9.41,8.2,9.99,3.83,3.81,2.97
120,73677,76.9955457168449,False,5,0,1,2,0,26,2014.0,1.62,0.9286637150534678,1.5,1.0,2.3095545716844894,0.0,0.0,1.0,1.3095545716844892,1.3095545716844892,1.0,1.8095545716844892,0,11,12,0,0,12,12,0,10,11,1,9.41,8.2,9.99,3.83,3.81,2.97
121,79792,89.46374157270509,True,5,0,1,2,0,24,2015.0,2.38,2.3088318479509113,1.9607787680327258,1.2696106159836371,1.7303893840163629,0.0,1.5,2.0392212319672742,1.2696106159836371,2.730389384016363,2.0,1.0,7,12,11,0,5,0,7,0,11,11,1,9.41,8.2,9.99,3.83,3.81,2.97
122,79652,97.91887150646602,False,5,0,1,2,0,23,2015.0,2.18,0.8061979258002782,2.037465283866852,1.731267358066574,1.537465283866852,0.0,1.768732641933426,2.037465283866852,1.0,1.268732641933426,1.768732641933426,1.268732641933426,5,12,11,0,5,0,7,0,8,12,1,9.41,8.2,9.99,3.83,3.81,2.97
123,79824,94.96022533052765,True,5,0,1,2,0,23,2015.0,1.91,0.38408056114098454,1.256053707427323,1.1280268537136615,1.1280268537136615,0.0,1.1280268537136615,1.5,1.1280268537136615,1.1280268537136615,1.256053707427323,1.0,3,12,12,0,6,0,8,0,8,11,1,9.41,8.2,9.99,3.83,3.81,2.97
124,73665,71.20799297929238,False,5,0,1,2,0,26,2014.0,1.88,1.8662860486051251,2.2325720972102503,1.3662860486051251,2.866286048605125,0.0,0.0,1.3662860486051251,1.5,1.8662860486051251,1.0,1.6337139513948749,0,11,12,0,0,12,12,0,10,11,1,9.41,8.2,9.99,3.83,3.81,2.97
125,74095,72.0448527214102,False,5,0,1,2,0,25,2014.0,2.3,1.9673964053583959,2.311597603572264,1.811597603572264,3.0,0.0,0.0,2.0,1.655798801786132,2.155798801786132,1.811597603572264,2.5,11,11,12,0,0,0,12,0,10,12,1,9.41,8.2,9.99,3.83,3.81,2.97
126,52399,56.8,False,5,0,1,4,1,27,2012.0,2.82,4.0,3.0,2.0,0.0,3.0,4.0,4.0,1.5,0.0,3.0,4.0,7,12,0,12,0,0,11,0,0,21,0,6.16,3.92,7.32,6.75,7.9,1.51
127,73970,69.8,False,5,0,1,2,1,25,2014.0,2.18,3.0,2.5,1.5,0.0,1.5,2.5,2.5,2.0,2.5,1.5,2.0,12,8,0,10,2,0,13,0,11,11,1,6.16,3.92,7.32,6.75,7.9,1.51
128,74363,44.5,False,5,0,1,2,6,24,2014.0,2.53,3.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,25,20,12,0,0,12,13,0,9,0,0,6.16,3.92,7.32,6.75,7.9,1.51
129,79495,77.6,False,5,0,1,3,1,24,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,6.16,3.92,7.32,6.75,7.9,1.51
130,79541,66.5,False,5,0,1,2,6,23,2015.0,0.0,3.0,2.0,2.0,2.5,0.0,3.0,3.0,2.5,2.5,1.0,2.0,13,11,10,0,9,0,10,0,12,12,0,6.16,3.92,7.32,6.75,7.9,1.51
131,79727,48.0,False,5,0,1,2,6,23,2015.0,0.0,3.0,2.0,1.0,2.5,0.0,2.5,3.0,2.0,3.0,1.0,1.5,13,11,12,0,10,0,10,0,10,12,0,6.16,3.92,7.32,6.75,7.9,1.51
132,85784,92.1,False,5,0,1,2,3,23,2016.0,2.25,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.5,4.0,4.0,4.0,0,0,0,10,0,4,8,13,2,4,0,6.16,3.92,7.32,6.75,7.9,1.51
133,73982,79.81585151616467,False,5,0,1,2,1,25,2014.0,2.3,1.985455334332118,1.5,1.985455334332118,0.043633997003645786,1.9709106686642361,1.9709106686642361,2.485455334332118,1.0,2.014544665667882,1.007272332833941,1.5,11,9,0,11,1,0,12,0,10,11,1,6.16,3.92,7.32,6.75,7.9,1.51
134,73982,52.89943293092962,False,5,0,1,2,1,25,2014.0,2.21,2.5598810659096256,2.5,2.820356802271123,2.200594670451872,0.17964319772887682,0.29940532954812804,2.0598810659096256,2.0,2.9401189340903744,1.0598810659096256,2.4401189340903744,11,11,22,1,0,10,13,0,11,11,1,6.16,3.92,7.32,6.75,7.9,1.51
135,73955,70.7354436274983,True,5,0,1,2,0,25,2014.0,1.8,2.8574524156530763,2.1425475843469237,2.214904831306153,2.6425475843469237,0.0,0.0,2.1425475843469237,1.8574524156530765,2.6425475843469237,1.3574524156530765,2.5,12,11,11,0,0,11,11,0,10,12,1,6.16,3.92,7.32,6.75,7.9,1.51
136,73961,80.03772691331022,True,5,0,1,2,0,24,2014.0,1.8,2.6131684718501966,1.8710561572833988,2.2421123145667976,2.371056157283399,0.0,0.0,1.7421123145667976,1.8710561572833988,2.2421123145667976,1.3710561572833988,2.1131684718501966,12,11,11,0,0,11,11,0,10,12,1,6.16,3.92,7.32,6.75,7.9,1.51
137,52970,65.6,False,5,0,1,2,0,26,2012.0,1.5,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,1.5,1.5,0,0,4,0,0,0,2,0,0,0,0,6.19,5.62,7.18,7.72,7.42,4.14
138,73988,87.6,False,5,0,1,2,0,26,2014.0,1.5,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.5,0.0,1.5,4.0,0,0,11,0,0,11,10,0,10,11,0,6.19,5.62,7.18,7.72,7.42,4.14
139,79542,56.3,False,5,0,1,2,0,24,2015.0,2.33,3.0,2.0,1.5,1.5,0.0,2.0,2.5,1.5,2.0,1.0,1.0,13,12,12,0,11,0,8,0,11,12,1,6.19,5.62,7.18,7.72,7.42,4.14
140,79529,69.19270922640648,False,5,0,1,2,0,24,2015.0,2.39,2.6776461550252773,2.5,1.6611769224873614,3.5164692325379154,0.0,2.1776461550252773,2.6776461550252773,1.6611769224873614,2.3388230775126386,1.6611769224873614,1.8388230775126386,13,12,18,0,10,0,5,0,11,12,1,6.19,5.62,7.18,7.72,7.42,4.14
141,79528,69.38547645656496,False,5,0,1,2,0,24,2015.0,2.31,3.0,2.5,1.5,3.758347129668901,0.0,2.419449043222967,3.0,1.5,2.5,1.4194490432229672,2.0,13,12,20,0,10,0,4,0,11,12,1,6.19,5.62,7.18,7.72,7.42,4.14
142,79534,71.71690250056396,False,5,0,1,2,0,24,2015.0,2.31,1.993499038244632,2.493499038244632,1.993499038244632,2.486998076489264,0.0,1.5,2.0,1.993499038244632,1.986998076489264,1.993499038244632,1.5,13,12,12,0,11,0,8,0,11,12,1,6.19,5.62,7.18,7.72,7.42,4.14
143,53140,53.4,False,5,0,1,0,6,27,2012.0,2.43,2.5,1.5,1.5,2.0,0.0,2.5,3.0,1.0,3.0,1.5,1.5,7,12,11,0,11,0,0,0,0,12,0,7.74,6.85,8.37,3.95,6.65,1.84
144,73946,44.0,False,5,0,1,2,0,25,2014.0,2.13,3.0,3.0,2.0,4.0,0.0,0.0,1.0,1.5,2.5,1.5,2.0,10,11,23,0,0,24,12,0,9,11,0,7.74,6.85,8.37,3.95,6.65,1.84
145,85937,50.5,False,5,0,1,2,0,24,2016.0,2.05,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.5,0.0,1.5,2.5,0,0,12,0,0,0,10,0,9,12,0,7.74,6.85,8.37,3.95,6.65,1.84
146,92065,57.5,False,5,0,1,2,2,22,2017.0,2.39,4.0,2.5,2.0,2.5,0.0,4.0,3.0,1.5,2.5,2.5,0.0,11,12,12,0,13,11,12,13,3,12,0,7.74,6.85,8.37,3.95,6.65,1.84
147,53161,84.7,False,5,0,1,2,0,27,2012.0,2.25,3.0,2.0,2.5,2.0,0.0,2.0,2.5,1.0,3.0,1.5,2.0,0,12,12,0,0,0,4,0,0,11,0,6.87,5.6,8.13,7.33,7.65,1.39
148,72102,45.6,False,5,0,1,2,0,27,2013.0,2.25,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,2.5,4.0,0,0,11,0,0,24,12,0,9,12,0,6.87,5.6,8.13,7.33,7.65,1.39
149,72209,91.5,False,5,1,1,2,0,26,2013.0,2.25,2.5,2.5,2.0,2.5,0.0,0.0,2.0,1.5,2.0,1.5,1.5,12,11,10,0,0,12,12,0,0,0,1,6.87,5.6,8.13,7.33,7.65,1.39
150,72221,91.5,False,5,0,1,2,0,26,2013.0,2.28,4.0,2.0,2.5,4.0,0.0,4.0,2.5,1.5,3.0,1.5,2.5,21,12,24,0,12,0,0,0,9,11,0,6.87,5.6,8.13,7.33,7.65,1.39
151,73888,65.6,False,5,0,1,4,6,27,2012.0,2.41,3.0,3.0,0.0,2.5,0.0,0.0,3.0,1.5,2.5,2.5,2.5,26,12,12,0,0,4,13,0,10,0,0,6.87,5.6,8.13,7.33,7.65,1.39
152,73890,100.0,True,5,0,1,2,0,26,2014.0,1.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,14,12,12,0,0,24,12,0,9,11,1,6.87,5.6,8.13,7.33,7.65,1.39
153,73940,87.6,False,5,0,1,2,0,25,2014.0,1.43,1.5,1.0,2.0,2.0,0.0,0.0,1.0,1.5,1.5,1.0,1.5,12,12,12,0,0,24,12,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
154,73989,50.6,False,5,1,1,2,0,24,2014.0,2.32,4.0,2.5,1.5,4.0,0.0,4.0,3.0,2.0,3.0,1.5,2.5,11,12,24,0,0,11,11,0,10,12,0,6.87,5.6,8.13,7.33,7.65,1.39
155,74260,62.8,True,5,0,1,2,0,25,2014.0,1.68,2.5,1.0,1.5,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.5,13,10,12,0,0,24,12,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
156,74350,56.9,False,5,0,1,2,0,26,2014.0,2.4,3.0,3.0,1.5,3.0,0.0,2.0,1.5,2.5,3.0,2.0,2.5,12,10,21,0,8,11,10,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
157,79769,98.9,False,5,0,1,2,7,24,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,8,0,0,12,0,0,0,0,6.87,5.6,8.13,7.33,7.65,1.39
158,85790,53.0,False,5,0,1,2,0,22,2016.0,2.77,4.0,3.0,1.5,4.0,0.0,4.0,3.0,1.0,3.0,2.5,3.0,20,8,17,0,18,0,9,22,7,10,0,6.87,5.6,8.13,7.33,7.65,1.39
159,86079,76.9,False,5,1,1,2,0,23,2016.0,1.5,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.5,4.0,1.5,4.0,0,0,12,0,0,0,6,0,9,8,0,6.87,5.6,8.13,7.33,7.65,1.39
160,88209,69.0,False,5,0,1,1,2,26,2012.0,2.76,4.0,4.0,2.0,4.0,0.0,3.0,4.0,4.0,3.0,2.5,3.0,11,2,12,0,9,0,3,0,10,11,0,6.87,5.6,8.13,7.33,7.65,1.39
161,91998,57.5,False,5,0,1,2,2,23,2017.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,2.5,4.0,0,0,0,10,0,8,12,9,0,9,0,6.87,5.6,8.13,7.33,7.65,1.39
162,92053,64.5,False,5,0,1,2,0,22,2017.0,0.0,4.0,3.0,2.5,0.0,1.5,4.0,3.0,2.0,1.0,2.0,2.5,13,11,0,12,13,12,9,11,6,12,0,6.87,5.6,8.13,7.33,7.65,1.39
163,92067,60.0,False,5,0,1,2,2,23,2017.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.5,4.0,4.0,4.0,0,0,0,7,0,8,12,4,0,10,0,6.87,5.6,8.13,7.33,7.65,1.39
164,92172,68.0,False,5,0,1,2,2,23,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,6.87,5.6,8.13,7.33,7.65,1.39
165,92172,68.0,False,5,0,1,2,2,23,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,6.87,5.6,8.13,7.33,7.65,1.39
166,65952,64.23185425071219,False,5,0,1,2,0,27,2011.752926733756,2.25,2.688231683439025,2.811768316560975,2.311768316560975,2.311768316560975,0.0,1.558841582804876,2.4353049496829255,1.6235366331219505,2.3764633668780495,2.188231683439025,2.311768316560975,13,11,11,0,0,0,8,0,11,12,1,6.87,5.6,8.13,7.33,7.65,1.39
167,74261,44.5,True,5,0,1,2,0,24,2014.0,1.47,2.9247915544482357,2.9247915544482357,1.5,3.0,0.0,0.45125067331058455,1.7256253366552923,1.424791554448236,1.7256253366552923,1.0,2.0,13,11,13,0,1,5,11,0,9,13,1,6.87,5.6,8.13,7.33,7.65,1.39
168,73952,85.40217654124037,False,5,0,1,2,0,25,2014.0,2.3,1.2252720676550468,1.2747279323449532,1.4505441353100936,2.5494558646899064,0.0,0.0,1.2747279323449532,1.2252720676550468,2.32418379703486,1.2747279323449532,1.5,12,12,11,0,0,16,11,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
169,72219,88.1863792584836,False,5,0,1,2,0,26,2013.629960807975,2.14,2.5,2.5616731986708277,1.6233463973416549,2.5,0.0,0.3083659933541374,1.6850195960124825,1.5616731986708274,2.4383268013291723,1.5616731986708274,2.5,1,11,12,0,0,10,12,0,10,11,1,6.87,5.6,8.13,7.33,7.65,1.39
170,74273,60.45462995065255,False,5,0,1,2,0,25,2014.0,1.47,1.6648845229579456,1.6648845229579456,1.5,2.332442261478973,0.0,0.0,1.1662211307394865,1.5,1.5,1.0,1.6662211307394865,13,10,12,0,0,17,12,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
171,73930,95.99375586297114,False,5,0,1,2,0,25,2014.0,2.18,0.2534025946082468,1.4155324684639177,1.5844675315360823,1.5844675315360823,0.0,0.0,1.0,1.5,2.3310649369278353,1.0,1.5,2,12,12,0,0,24,12,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
172,73900,83.6,False,5,0,1,2,0,26,2014.0,1.2,2.127280262907835,2.372719737092165,1.872719737092165,2.5,0.0,0.50912105163134,1.372719737092165,1.5,3.0,1.872719737092165,1.872719737092165,14,11,12,0,2,15,12,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
173,73877,95.81567305708181,False,5,0,1,2,0,25,2014.0,1.73,2.906716487974347,2.093283512025653,1.906716487974347,1.906716487974347,0.0,0.0,1.5,1.406716487974347,2.406716487974347,1.0,2.0,14,12,11,0,0,4,11,0,12,12,1,6.87,5.6,8.13,7.33,7.65,1.39
174,73952,73.9,True,5,0,1,2,0,25,2014.0,2.3,2.698927799522871,2.301072200477129,1.5967833985686124,2.5,0.0,0.0,1.3978555990457417,2.0,2.801072200477129,1.8010722004771291,2.801072200477129,18,11,18,0,0,18,11,0,8,11,1,6.87,5.6,8.13,7.33,7.65,1.39
175,72034,77.89416241551966,False,5,0,1,2,0,26,2013.0,2.25,2.061659543178962,2.030829771589481,2.0,2.938340456821038,0.0,0.0,1.5,1.9383404568210378,2.061659543178962,2.5,1.530829771589481,0,10,11,0,0,10,10,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
176,73915,91.95142272511026,False,5,0,1,2,0,26,2014.0,1.79,2.40938346691717,2.90938346691717,1.5906165330828301,2.90938346691717,0.0,0.0,2.7281504007515096,1.9093834669171699,3.0,1.1812330661656603,2.40938346691717,22,20,22,0,0,12,10,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
177,72560,83.1849051300222,False,5,0,1,2,0,26,2013.3349056146571,2.25,2.167452807328543,2.167452807328543,1.832547192671457,2.832547192671457,0.0,0.0,1.5,1.832547192671457,2.167452807328543,2.165094385342914,1.8349056146570861,0,11,12,0,0,11,11,0,9,11,1,6.87,5.6,8.13,7.33,7.65,1.39
178,73879,96.16808371469921,False,5,0,1,2,0,25,2014.0,2.1,2.5449753608017467,1.9241625601336243,1.9241625601336243,2.0,0.0,0.0,1.4241625601336243,1.5758374398663757,2.2724876804008733,1.0,1.9241625601336243,11,11,11,0,0,7,12,0,11,12,1,6.87,5.6,8.13,7.33,7.65,1.39
179,73881,69.41215987945316,False,5,0,1,2,0,25,2014.0,2.1,2.447283339611815,2.920925009417723,1.9472833396118152,2.5,0.0,0.0,2.420925009417723,1.9736416698059076,2.8945666792236304,2.420925009417723,2.920925009417723,10,10,23,0,0,3,12,0,11,12,1,6.87,5.6,8.13,7.33,7.65,1.39
180,73969,71.59543020354263,False,5,0,1,2,0,25,2014.0,1.46,2.7397927241242566,2.3698963620621285,1.4349481810310643,0.3903109138136154,1.3048445430931923,2.174740905155321,2.3698963620621285,1.8698963620621283,2.5650518189689357,1.5,1.9349481810310643,12,8,1,8,1,1,12,0,10,11,1,6.87,5.6,8.13,7.33,7.65,1.39
181,74268,48.38939721538854,False,5,0,1,2,0,25,2014.0,1.68,2.6811969495583163,2.362393899116633,1.8188030504416834,3.0,0.0,0.0,1.8188030504416834,1.1811969495583166,2.45640915132505,1.3188030504416834,2.0,13,10,12,0,0,4,13,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
182,73958,78.77720625762548,True,5,0,1,2,0,25,2014.0,2.3,2.2879990864780315,2.0,1.9659993148585237,2.3219997716195078,0.0,0.0,1.8219997716195078,1.8219997716195078,2.5,1.5,2.1439995432390155,12,11,11,0,0,11,11,0,10,12,1,6.87,5.6,8.13,7.33,7.65,1.39
183,74261,63.279293102820226,True,5,0,1,2,0,25,2014.0,2.34,2.3716179188874396,1.0,1.5,2.0,0.0,0.0,1.0,1.95720597296248,1.95720597296248,1.0,1.5,13,10,12,0,0,24,12,0,9,12,1,6.87,5.6,8.13,7.33,7.65,1.39
184,55695,80.5,False,5,1,1,2,0,27,2012.0,1.41,0.0,1.0,1.5,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,0,11,12,0,0,24,12,0,9,12,1,6.86,8.84,7.28,4.22,7.22,2.05
185,73720,96.4,False,5,1,1,2,0,25,2014.0,2.24,3.0,2.0,1.5,3.0,0.0,0.0,1.0,1.5,1.5,1.0,1.5,14,12,12,0,0,12,4,0,10,12,1,6.86,8.84,7.28,4.22,7.22,2.05
186,74265,44.5,False,5,1,1,2,0,25,2014.0,2.38,3.0,3.0,1.5,3.0,0.0,0.0,1.5,1.5,1.5,1.0,2.0,13,10,12,0,0,4,13,0,9,12,1,6.86,8.84,7.28,4.22,7.22,2.05
187,74586,56.9,False,5,1,1,2,0,25,2014.0,2.3,0.0,0.0,0.0,4.0,0.0,0.0,2.5,2.0,4.0,4.0,4.0,0,0,11,0,0,0,11,0,9,12,0,6.86,8.84,7.28,4.22,7.22,2.05
188,74587,56.9,False,5,1,1,2,0,25,2014.0,2.37,2.5,3.0,1.5,3.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,12,7,12,0,0,20,0,0,7,8,1,6.86,8.84,7.28,4.22,7.22,2.05
189,79685,76.6,False,5,0,1,2,0,24,2015.0,2.23,2.5,2.5,1.5,2.0,0.0,2.0,2.5,1.5,1.5,1.5,1.0,12,12,12,0,12,0,10,0,11,12,1,6.86,8.84,7.28,4.22,7.22,2.05
190,85952,72.0,False,5,1,1,2,4,23,2016.0,2.53,4.0,4.0,1.5,4.0,0.0,4.0,3.0,1.5,3.0,2.0,2.5,12,11,18,0,5,0,13,0,12,10,0,6.86,8.84,7.28,4.22,7.22,2.05
191,73706,87.6,False,5,0,1,2,0,24,2014.0,2.11,2.033762503250465,1.5,1.8389604172084109,2.1779208344168217,0.0,0.0,1.3389604172084109,1.6779208344168217,2.1779208344168217,1.3389604172084109,2.1779208344168217,9,11,11,0,0,6,8,0,12,12,1,6.86,8.84,7.28,4.22,7.22,2.05
192,79689,70.03825717606951,False,5,0,1,2,0,24,2014.5245113895703,2.03,3.0,2.5245113895702547,2.0,2.286767084355382,0.0,2.5,2.7622556947851273,1.2377443052148727,2.0,2.286767084355382,1.7377443052148727,12,12,11,0,12,0,5,0,9,12,1,6.86,8.84,7.28,4.22,7.22,2.05
193,74584,93.98602182677855,False,5,0,1,2,0,25,2013.3799272440715,2.06,2.4301091338927705,1.8100363779642568,1.6200727559285135,2.3799272440714865,0.0,0.0,1.0,1.6899636220357432,1.5,1.0,2.0,13,10,11,0,0,11,12,0,10,12,1,6.86,8.84,7.28,4.22,7.22,2.05
194,74267,63.51076356668152,True,5,0,1,2,0,25,2014.0,2.1,2.79957429161818,2.29957429161818,2.0,1.0021285419090997,0.8987228748545402,2.39872287485454,2.79957429161818,1.79957429161818,2.5,1.29957429161818,2.10127712514546,12,10,4,7,10,8,7,0,8,11,1,6.86,8.84,7.28,4.22,7.22,2.05
195,62091,68.9,False,5,1,1,2,0,29,2011.0,2.49,2.5,3.0,2.5,2.5,0.0,2.5,3.0,2.0,2.0,2.0,2.5,13,12,12,0,0,0,13,0,11,12,1,5.51,6.03,4.75,8.5,6.98,1.74
196,58072,75.37829935900912,False,5,1,1,2,0,28,2011.2866504141155,2.25,2.5,2.856674792942276,2.356674792942276,2.643325207057724,0.0,1.783373964711381,2.7133495858845524,2.0,2.2866504141154476,1.8566747929422762,2.5,9,11,12,0,0,3,12,0,10,11,1,5.51,6.03,4.75,8.5,6.98,1.74
197,61843,69.2982432578655,False,5,1,1,2,0,28,2011.0176213830914,1.41,2.5,2.9911893084543033,2.4911893084543033,2.5088106915456967,0.0,2.455946542271516,2.9823786169086066,2.0,2.0176213830913934,1.9911893084543033,2.5,12,11,12,0,0,0,12,0,10,11,1,5.51,6.03,4.75,8.5,6.98,1.74
